,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,28.427366495132446,0.11071030298868816,0.6413293264981439,0.6589620431933771,0.01,500,"{'C': 0.01, 'max_iter': 500}",79,0.6500662251655629,0.6551266746252818,0.6376888417704745,0.6629094284577642,0.636218799787573,0.6588500264970854,0.8005363058514062,0.015299432870039539,0.006211471853204136,0.0031782830909618414
1,28.738109191258747,0.1069041093190511,0.6413293264981439,0.6589620431933771,0.01,1000.0,"{'C': 0.01, 'max_iter': 1000.0}",79,0.6500662251655629,0.6551266746252818,0.6376888417704745,0.6629094284577642,0.636218799787573,0.6588500264970854,0.3923909449374865,0.0027417413545371802,0.006211471853204136,0.0031782830909618414
2,29.086410522460938,0.11855634053548177,0.6413293264981439,0.6589620431933771,0.01,5000.0,"{'C': 0.01, 'max_iter': 5000.0}",79,0.6500662251655629,0.6551266746252818,0.6376888417704745,0.6629094284577642,0.636218799787573,0.6588500264970854,0.5434010826935116,0.013539223959862536,0.006211471853204136,0.0031782830909618414
3,29.433738946914673,0.06516488393147786,0.6413293264981439,0.6589620431933771,0.01,10000.0,"{'C': 0.01, 'max_iter': 10000.0}",79,0.6500662251655629,0.6551266746252818,0.6376888417704745,0.6629094284577642,0.636218799787573,0.6588500264970854,0.579310432067255,0.01383349222256165,0.006211471853204136,0.0031782830909618414
4,29.508735815684002,0.08502801259358723,0.6413293264981439,0.6589620431933771,0.01,50000.0,"{'C': 0.01, 'max_iter': 50000.0}",79,0.6500662251655629,0.6551266746252818,0.6376888417704745,0.6629094284577642,0.636218799787573,0.6588500264970854,0.42654757480870287,0.03201921449408034,0.006211471853204136,0.0031782830909618414
5,30.453620115915935,0.09093324343363444,0.6413293264981439,0.6589620431933771,0.01,100000.0,"{'C': 0.01, 'max_iter': 100000.0}",79,0.6500662251655629,0.6551266746252818,0.6376888417704745,0.6629094284577642,0.636218799787573,0.6588500264970854,0.25208845395753393,0.014494606085942247,0.006211471853204136,0.0031782830909618414
6,38.71302970250448,0.05736080805460612,0.7730245713275588,0.7983024442375674,0.1,500,"{'C': 0.1, 'max_iter': 500}",73,0.7817218543046358,0.7937392227085819,0.7664988073151339,0.8024134730141891,0.7708443972384494,0.7987546369899311,0.22248783214930692,0.016612638690808396,0.006404871261989621,0.0035556540237626586
7,38.97663815816244,0.04462496439615885,0.7730245713275588,0.7983024442375674,0.1,1000.0,"{'C': 0.1, 'max_iter': 1000.0}",73,0.7817218543046358,0.7937392227085819,0.7664988073151339,0.8024134730141891,0.7708443972384494,0.7987546369899311,0.46124795447944106,0.0033209856255850545,0.006404871261989621,0.0035556540237626586
8,37.6504115263621,0.06580273310343425,0.7730245713275588,0.7983024442375674,0.1,5000.0,"{'C': 0.1, 'max_iter': 5000.0}",73,0.7817218543046358,0.7937392227085819,0.7664988073151339,0.8024134730141891,0.7708443972384494,0.7987546369899311,0.8341794473796441,0.03325192357850088,0.006404871261989621,0.0035556540237626586
9,38.8091565767924,0.11704285939534505,0.7730245713275588,0.7983024442375674,0.1,10000.0,"{'C': 0.1, 'max_iter': 10000.0}",73,0.7817218543046358,0.7937392227085819,0.7664988073151339,0.8024134730141891,0.7708443972384494,0.7987546369899311,0.5932461419877237,0.01171794255647158,0.006404871261989621,0.0035556540237626586
10,38.913705348968506,0.05891005198160807,0.7730245713275588,0.7983024442375674,0.1,50000.0,"{'C': 0.1, 'max_iter': 50000.0}",73,0.7817218543046358,0.7937392227085819,0.7664988073151339,0.8024134730141891,0.7708443972384494,0.7987546369899311,0.956019543412067,0.006995719253431329,0.006404871261989621,0.0035556540237626586
11,39.51736044883728,0.08514213562011719,0.7730245713275588,0.7983024442375674,0.1,100000.0,"{'C': 0.1, 'max_iter': 100000.0}",73,0.7817218543046358,0.7937392227085819,0.7664988073151339,0.8024134730141891,0.7708443972384494,0.7987546369899311,0.5030652352754122,0.03544587492908014,0.006404871261989621,0.0035556540237626586
12,42.73573096593221,0.09015417098999023,0.8203111189676507,0.8668455609516386,0.5,500,"{'C': 0.5, 'max_iter': 500}",67,0.8336423841059603,0.8612548083300171,0.8083752981712166,0.8713698448481634,0.8189060010621348,0.8679120296767355,0.33241754175029103,0.014161565276304248,0.010366512783162802,0.004197738089103499
13,41.71652960777283,0.10464127858479817,0.8203111189676507,0.8668455609516386,0.5,1000.0,"{'C': 0.5, 'max_iter': 1000.0}",67,0.8336423841059603,0.8612548083300171,0.8083752981712166,0.8713698448481634,0.8189060010621348,0.8679120296767355,1.061035291366982,0.037271020354039015,0.010366512783162802,0.004197738089103499
14,41.53106927871704,0.07135303815205891,0.8203111189676507,0.8668455609516386,0.5,5000.0,"{'C': 0.5, 'max_iter': 5000.0}",67,0.8336423841059603,0.8612548083300171,0.8083752981712166,0.8713698448481634,0.8189060010621348,0.8679120296767355,1.043878000520695,0.020629893399020396,0.010366512783162802,0.004197738089103499
15,41.798470894495644,0.05739553769429525,0.8203111189676507,0.8668455609516386,0.5,10000.0,"{'C': 0.5, 'max_iter': 10000.0}",67,0.8336423841059603,0.8612548083300171,0.8083752981712166,0.8713698448481634,0.8189060010621348,0.8679120296767355,0.1532234505858521,0.019838622018552143,0.010366512783162802,0.004197738089103499
16,43.252367893854775,0.052556753158569336,0.8203111189676507,0.8668455609516386,0.5,50000.0,"{'C': 0.5, 'max_iter': 50000.0}",67,0.8336423841059603,0.8612548083300171,0.8083752981712166,0.8713698448481634,0.8189060010621348,0.8679120296767355,0.35346218176110533,0.01033272902406994,0.010366512783162802,0.004197738089103499
17,42.69251084327698,0.08220680554707845,0.8203111189676507,0.8668455609516386,0.5,100000.0,"{'C': 0.5, 'max_iter': 100000.0}",67,0.8336423841059603,0.8612548083300171,0.8083752981712166,0.8713698448481634,0.8189060010621348,0.8679120296767355,0.8165548812263169,0.014447876400052944,0.010366512783162802,0.004197738089103499
18,43.67677625020345,0.09085575739542644,0.8322432384656179,0.8949965708456725,1,500,"{'C': 1, 'max_iter': 500}",25,0.8452980132450331,0.8901711102268205,0.817651736019083,0.898687176767007,0.8337758895379713,0.8961314255431903,0.9749161225222112,0.030924545741249757,0.011342318620404416,0.0035680777941425406
19,43.14827950795492,0.06636889775594075,0.8322432384656179,0.8949965708456725,1,1000.0,"{'C': 1, 'max_iter': 1000.0}",25,0.8452980132450331,0.8901711102268205,0.817651736019083,0.898687176767007,0.8337758895379713,0.8961314255431903,1.3738638589167402,0.018655916740424713,0.011342318620404416,0.0035680777941425406
20,42.88891752560934,0.043264547983805336,0.8322432384656179,0.8949965708456725,1,5000.0,"{'C': 1, 'max_iter': 5000.0}",25,0.8452980132450331,0.8901711102268205,0.817651736019083,0.898687176767007,0.8337758895379713,0.8961314255431903,0.6306180697667533,0.002321177993830622,0.011342318620404416,0.0035680777941425406
21,42.614304304122925,0.06127317746480306,0.8322432384656179,0.8949965708456725,1,10000.0,"{'C': 1, 'max_iter': 10000.0}",25,0.8452980132450331,0.8901711102268205,0.817651736019083,0.898687176767007,0.8337758895379713,0.8961314255431903,0.42468696627144287,0.025889920551104176,0.011342318620404416,0.0035680777941425406
22,43.16317272186279,0.0694265365600586,0.8322432384656179,0.8949965708456725,1,50000.0,"{'C': 1, 'max_iter': 50000.0}",25,0.8452980132450331,0.8901711102268205,0.817651736019083,0.898687176767007,0.8337758895379713,0.8961314255431903,1.3814147361294735,0.017910834797540097,0.011342318620404416,0.0035680777941425406
23,43.48984702428182,0.07110190391540527,0.8322432384656179,0.8949965708456725,1,100000.0,"{'C': 1, 'max_iter': 100000.0}",25,0.8452980132450331,0.8901711102268205,0.817651736019083,0.898687176767007,0.8337758895379713,0.8961314255431903,1.1894163955796524,0.01946632939966439,0.011342318620404416,0.0035680777941425406
24,47.23503589630127,0.058147589365641274,0.8584939013611455,0.9505925640714318,5,500,"{'C': 5, 'max_iter': 500}",7,0.8675496688741722,0.9497280806473007,0.849721706864564,0.9529240153825752,0.8582049920339883,0.9491255961844197,0.9977516354376496,0.01926622586703351,0.007283666892939767,0.0016668324839201611
25,45.916495164235435,0.05669339497884115,0.8584939013611455,0.9505925640714318,5,1000.0,"{'C': 5, 'max_iter': 1000.0}",7,0.8675496688741722,0.9497280806473007,0.849721706864564,0.9529240153825752,0.8582049920339883,0.9491255961844197,1.098155857742255,0.01948816028753471,0.007283666892939767,0.0016668324839201611
26,45.65186278025309,0.04463092486063639,0.8584939013611455,0.9505925640714318,5,5000.0,"{'C': 5, 'max_iter': 5000.0}",7,0.8675496688741722,0.9497280806473007,0.849721706864564,0.9529240153825752,0.8582049920339883,0.9491255961844197,0.8755048263237664,0.0031365532525524033,0.007283666892939767,0.0016668324839201611
27,45.658390522003174,0.06149458885192871,0.8584939013611455,0.9505925640714318,5,10000.0,"{'C': 5, 'max_iter': 10000.0}",7,0.8675496688741722,0.9497280806473007,0.849721706864564,0.9529240153825752,0.8582049920339883,0.9491255961844197,0.49641123931776654,0.015424803668772418,0.007283666892939767,0.0016668324839201611
28,46.190443992614746,0.11523024241129558,0.8584939013611455,0.9505925640714318,5,50000.0,"{'C': 5, 'max_iter': 50000.0}",7,0.8675496688741722,0.9497280806473007,0.849721706864564,0.9529240153825752,0.8582049920339883,0.9491255961844197,0.6102229214184554,0.025070260963212458,0.007283666892939767,0.0016668324839201611
29,47.10615007082621,0.07591811815897624,0.8584939013611455,0.9505925640714318,5,100000.0,"{'C': 5, 'max_iter': 100000.0}",7,0.8675496688741722,0.9497280806473007,0.849721706864564,0.9529240153825752,0.8582049920339883,0.9491255961844197,1.051145000482879,0.029423163801694907,0.007283666892939767,0.0016668324839201611
30,51.10803953806559,0.04274582862854004,0.8615874138235814,0.9688001148982499,10,500,"{'C': 10, 'max_iter': 500}",1,0.8717880794701987,0.9675023212627669,0.8534322820037106,0.9717544092295451,0.8595326606479022,0.9671436142024378,0.6604009304719445,0.003357199281099944,0.007635582305454357,0.00209412812975149
31,50.38916675249735,0.06352575620015462,0.8615874138235814,0.9688001148982499,10,1000.0,"{'C': 10, 'max_iter': 1000.0}",1,0.8717880794701987,0.9675023212627669,0.8534322820037106,0.9717544092295451,0.8595326606479022,0.9671436142024378,0.9991124006827704,0.031760910556530984,0.007635582305454357,0.00209412812975149
32,49.013412952423096,0.05657378832499186,0.8615874138235814,0.9688001148982499,10,5000.0,"{'C': 10, 'max_iter': 5000.0}",1,0.8717880794701987,0.9675023212627669,0.8534322820037106,0.9717544092295451,0.8595326606479022,0.9671436142024378,0.45947124758166197,0.019033806051159497,0.007635582305454357,0.00209412812975149
33,50.27413113911947,0.04147585233052572,0.8615874138235814,0.9688001148982499,10,10000.0,"{'C': 10, 'max_iter': 10000.0}",1,0.8717880794701987,0.9675023212627669,0.8534322820037106,0.9717544092295451,0.8595326606479022,0.9671436142024378,0.3539276062917757,0.001362042313056017,0.007635582305454357,0.00209412812975149
34,49.38805762926737,0.06953318913777669,0.8615874138235814,0.9688001148982499,10,50000.0,"{'C': 10, 'max_iter': 50000.0}",1,0.8717880794701987,0.9675023212627669,0.8534322820037106,0.9717544092295451,0.8595326606479022,0.9671436142024378,0.48589300117808965,0.014853711759533761,0.007635582305454357,0.00209412812975149
35,50.173460483551025,0.04292956988016764,0.8615874138235814,0.9688001148982499,10,100000.0,"{'C': 10, 'max_iter': 100000.0}",1,0.8717880794701987,0.9675023212627669,0.8534322820037106,0.9717544092295451,0.8595326606479022,0.9671436142024378,0.3951503000774818,0.0022994015510047,0.007635582305454357,0.00209412812975149
36,58.32162753740946,0.08309054374694824,0.852130104295563,0.9935033408905163,50,500,"{'C': 50, 'max_iter': 500}",13,0.864635761589404,0.9921740283857275,0.8391200636098596,0.9942978384829598,0.8526287838555496,0.9940381558028617,0.45885338557737143,0.00413267446697939,0.010426373696206791,0.0009459254992251998
37,58.58167815208435,0.0757902463277181,0.852130104295563,0.9935033408905163,50,1000.0,"{'C': 50, 'max_iter': 1000.0}",13,0.864635761589404,0.9921740283857275,0.8391200636098596,0.9942978384829598,0.8526287838555496,0.9940381558028617,0.7337076316118339,0.027280881499244004,0.010426373696206791,0.0009459254992251998
38,58.25978716214498,0.0822758674621582,0.852130104295563,0.9935033408905163,50,5000.0,"{'C': 50, 'max_iter': 5000.0}",13,0.864635761589404,0.9921740283857275,0.8391200636098596,0.9942978384829598,0.8526287838555496,0.9940381558028617,0.47683349524999763,0.02405619159282085,0.010426373696206791,0.0009459254992251998
39,57.82243529955546,0.06981285413106282,0.852130104295563,0.9935033408905163,50,10000.0,"{'C': 50, 'max_iter': 10000.0}",13,0.864635761589404,0.9921740283857275,0.8391200636098596,0.9942978384829598,0.8526287838555496,0.9940381558028617,1.1204234499692711,0.020494664012365462,0.010426373696206791,0.0009459254992251998
40,59.228163719177246,0.07960096995035808,0.852130104295563,0.9935033408905163,50,50000.0,"{'C': 50, 'max_iter': 50000.0}",13,0.864635761589404,0.9921740283857275,0.8391200636098596,0.9942978384829598,0.8526287838555496,0.9940381558028617,0.9034702774091213,0.00791209249253901,0.010426373696206791,0.0009459254992251998
41,60.257744550704956,0.08999792734781902,0.852130104295563,0.9935033408905163,50,100000.0,"{'C': 50, 'max_iter': 100000.0}",13,0.864635761589404,0.9921740283857275,0.8391200636098596,0.9942978384829598,0.8526287838555496,0.9940381558028617,0.9362711958653392,0.038689344850034585,0.010426373696206791,0.0009459254992251998
42,68.23118297259013,0.09194699923197429,0.8446172883153615,0.9976134289445292,100,500,"{'C': 100, 'max_iter': 500}",19,0.854569536423841,0.9964186231595702,0.8324940365756692,0.9986739159262698,0.8467870419543282,0.9977477477477478,1.3377441152031615,0.035135282659121934,0.009144814534261825,0.0009256052151809935
43,67.10870059331258,0.04335943857828776,0.8446172883153615,0.9976134289445292,100,1000.0,"{'C': 100, 'max_iter': 1000.0}",19,0.854569536423841,0.9964186231595702,0.8324940365756692,0.9986739159262698,0.8467870419543282,0.9977477477477478,0.3778900904828383,0.001780274731981258,0.009144814534261825,0.0009256052151809935
44,65.83095788955688,0.06299408276875813,0.8446172883153615,0.9976134289445292,100,5000.0,"{'C': 100, 'max_iter': 5000.0}",19,0.854569536423841,0.9964186231595702,0.8324940365756692,0.9986739159262698,0.8467870419543282,0.9977477477477478,0.5958802421002309,0.013997475796443138,0.009144814534261825,0.0009256052151809935
45,65.53579457600911,0.08511654535929362,0.8446172883153615,0.9976134289445292,100,10000.0,"{'C': 100, 'max_iter': 10000.0}",19,0.854569536423841,0.9964186231595702,0.8324940365756692,0.9986739159262698,0.8467870419543282,0.9977477477477478,0.3188266856199284,0.021976239109679222,0.009144814534261825,0.0009256052151809935
46,66.35003932317098,0.06935278574625652,0.8446172883153615,0.9976134289445292,100,50000.0,"{'C': 100, 'max_iter': 50000.0}",19,0.854569536423841,0.9964186231595702,0.8324940365756692,0.9986739159262698,0.8467870419543282,0.9977477477477478,0.843667185351231,0.016519651912915413,0.009144814534261825,0.0009256052151809935
47,66.00251229604085,0.09972190856933594,0.8446172883153615,0.9976134289445292,100,100000.0,"{'C': 100, 'max_iter': 100000.0}",19,0.854569536423841,0.9964186231595702,0.8324940365756692,0.9986739159262698,0.8467870419543282,0.9977477477477478,0.5837812759160287,0.02079555418697836,0.009144814534261825,0.0009256052151809935
48,99.25230725606282,0.098755677541097,0.8304755170585115,0.9998233000445027,500,500,"{'C': 500, 'max_iter': 500}",31,0.8378807947019867,0.9998673564133174,0.8232175987278028,1.0,0.830323951141795,0.9996025437201908,0.6563681356414127,0.023570245902248828,0.00598929743088108,0.0001652242845645521
49,98.43971951802571,0.07870292663574219,0.8304755170585115,0.9998233000445027,500,1000.0,"{'C': 500, 'max_iter': 1000.0}",31,0.8378807947019867,0.9998673564133174,0.8232175987278028,1.0,0.830323951141795,0.9996025437201908,1.0185046169875533,0.04745654247157128,0.00598929743088108,0.0001652242845645521
50,99.59425735473633,0.0689401626586914,0.8304755170585115,0.9998233000445027,500,5000.0,"{'C': 500, 'max_iter': 5000.0}",31,0.8378807947019867,0.9998673564133174,0.8232175987278028,1.0,0.830323951141795,0.9996025437201908,1.6161651960917056,0.02048355865392028,0.00598929743088108,0.0001652242845645521
51,99.43785897890727,0.06962831815083821,0.8304755170585115,0.9998233000445027,500,10000.0,"{'C': 500, 'max_iter': 10000.0}",31,0.8378807947019867,0.9998673564133174,0.8232175987278028,1.0,0.830323951141795,0.9996025437201908,2.0859481807755613,0.02082552275003532,0.00598929743088108,0.0001652242845645521
52,98.36156797409058,0.07705752054850261,0.8304755170585115,0.9998233000445027,500,50000.0,"{'C': 500, 'max_iter': 50000.0}",31,0.8378807947019867,0.9998673564133174,0.8232175987278028,1.0,0.830323951141795,0.9996025437201908,0.9367683239702324,0.024830190909284504,0.00598929743088108,0.0001652242845645521
53,98.74295449256897,0.07937216758728027,0.8304755170585115,0.9998233000445027,500,100000.0,"{'C': 500, 'max_iter': 100000.0}",31,0.8378807947019867,0.9998673564133174,0.8232175987278028,1.0,0.830323951141795,0.9996025437201908,1.688484895866449,0.026232734107118814,0.00598929743088108,0.0001652242845645521
54,115.15336052576701,0.07158637046813965,0.8266749160332332,0.9998674618533704,1000.0,500,"{'C': 1000.0, 'max_iter': 500}",37,0.8352317880794702,0.9998673564133174,0.8165915716936125,1.0,0.8281996813595328,0.9997350291467939,7.975931339169458,0.020716919367376643,0.007688338235556058,0.00010817392353796034
55,116.92174887657166,0.05724660555521647,0.8266749160332332,0.9998674618533704,1000.0,1000.0,"{'C': 1000.0, 'max_iter': 1000.0}",37,0.8352317880794702,0.9998673564133174,0.8165915716936125,1.0,0.8281996813595328,0.9997350291467939,7.042180437561842,0.01872452085360765,0.007688338235556058,0.00010817392353796034
56,117.13254714012146,0.07099469502766927,0.8266749160332332,0.9998674618533704,1000.0,5000.0,"{'C': 1000.0, 'max_iter': 5000.0}",37,0.8352317880794702,0.9998673564133174,0.8165915716936125,1.0,0.8281996813595328,0.9997350291467939,8.561399336779536,0.019776903437738986,0.007688338235556058,0.00010817392353796034
57,118.03378057479858,0.05695811907450358,0.8266749160332332,0.9998674618533704,1000.0,10000.0,"{'C': 1000.0, 'max_iter': 10000.0}",37,0.8352317880794702,0.9998673564133174,0.8165915716936125,1.0,0.8281996813595328,0.9997350291467939,6.944657715724555,0.01907047237716599,0.007688338235556058,0.00010817392353796034
58,116.48872542381287,0.061549981435139976,0.8266749160332332,0.9998674618533704,1000.0,50000.0,"{'C': 1000.0, 'max_iter': 50000.0}",37,0.8352317880794702,0.9998673564133174,0.8165915716936125,1.0,0.8281996813595328,0.9997350291467939,7.156968969061104,0.015691159750066214,0.007688338235556058,0.00010817392353796034
59,113.93045266469319,0.060139973958333336,0.8266749160332332,0.9998674618533704,1000.0,100000.0,"{'C': 1000.0, 'max_iter': 100000.0}",37,0.8352317880794702,0.9998673564133174,0.8165915716936125,1.0,0.8281996813595328,0.9997350291467939,6.2184524584831475,0.018462502075631382,0.007688338235556058,0.00010817392353796034
60,134.23899610837302,0.07030900319417317,0.8242884921336397,0.9998674618533704,5000.0,500,"{'C': 5000.0, 'max_iter': 500}",43,0.8299337748344371,0.9998673564133174,0.817651736019083,1.0,0.8252788104089219,0.9997350291467939,13.304500583454098,0.01897999792159233,0.005064436200884918,0.00010817392353796034
61,133.49620493253073,0.04291272163391113,0.8242884921336397,0.9998674618533704,5000.0,1000.0,"{'C': 5000.0, 'max_iter': 1000.0}",43,0.8299337748344371,0.9998673564133174,0.817651736019083,1.0,0.8252788104089219,0.9997350291467939,12.410891143496558,0.0003852676535094564,0.005064436200884918,0.00010817392353796034
62,133.74061830838522,0.05689120292663574,0.8242884921336397,0.9998674618533704,5000.0,5000.0,"{'C': 5000.0, 'max_iter': 5000.0}",43,0.8299337748344371,0.9998673564133174,0.817651736019083,1.0,0.8252788104089219,0.9997350291467939,12.578886225353862,0.017212767728370625,0.005064436200884918,0.00010817392353796034
63,134.0988515218099,0.08338244756062825,0.8242884921336397,0.9998674618533704,5000.0,10000.0,"{'C': 5000.0, 'max_iter': 10000.0}",43,0.8299337748344371,0.9998673564133174,0.817651736019083,1.0,0.8252788104089219,0.9997350291467939,12.837842224407348,0.03563112426463749,0.005064436200884918,0.00010817392353796034
64,134.64429791768393,0.05615154902140299,0.8242884921336397,0.9998674618533704,5000.0,50000.0,"{'C': 5000.0, 'max_iter': 50000.0}",43,0.8299337748344371,0.9998673564133174,0.817651736019083,1.0,0.8252788104089219,0.9997350291467939,12.87395872791479,0.019733498304871484,0.005064436200884918,0.00010817392353796034
65,134.08537213007608,0.06981738408406575,0.8242884921336397,0.9998674618533704,5000.0,100000.0,"{'C': 5000.0, 'max_iter': 100000.0}",43,0.8299337748344371,0.9998673564133174,0.817651736019083,1.0,0.8252788104089219,0.9997350291467939,12.500593593716488,0.016341050027215892,0.005064436200884918,0.00010817392353796034
66,138.1991540590922,0.058175086975097656,0.8241117199929291,0.9998674618533704,10000.0,500,"{'C': 10000.0, 'max_iter': 500}",49,0.8307284768211922,0.9998673564133174,0.8155314073681421,1.0,0.8260754115772703,0.9997350291467939,6.5784537050104115,0.01985726075099309,0.0063594803037517736,0.00010817392353796034
67,138.17892615000406,0.06974101066589355,0.8241117199929291,0.9998674618533704,10000.0,1000.0,"{'C': 10000.0, 'max_iter': 1000.0}",49,0.8307284768211922,0.9998673564133174,0.8155314073681421,1.0,0.8260754115772703,0.9997350291467939,6.3520453056015915,0.019366296044128657,0.0063594803037517736,0.00010817392353796034
68,138.21313953399658,0.04334648450215658,0.8241117199929291,0.9998674618533704,10000.0,5000.0,"{'C': 10000.0, 'max_iter': 5000.0}",49,0.8307284768211922,0.9998673564133174,0.8155314073681421,1.0,0.8260754115772703,0.9997350291467939,6.6606280173767125,0.000764927690678066,0.0063594803037517736,0.00010817392353796034
69,138.35808944702148,0.05580012003580729,0.8241117199929291,0.9998674618533704,10000.0,10000.0,"{'C': 10000.0, 'max_iter': 10000.0}",49,0.8307284768211922,0.9998673564133174,0.8155314073681421,1.0,0.8260754115772703,0.9997350291467939,6.535883974180144,0.018714274831794917,0.0063594803037517736,0.00010817392353796034
70,138.2466696103414,0.04235680898030599,0.8241117199929291,0.9998674618533704,10000.0,50000.0,"{'C': 10000.0, 'max_iter': 50000.0}",49,0.8307284768211922,0.9998673564133174,0.8155314073681421,1.0,0.8260754115772703,0.9997350291467939,6.654241213687164,0.0007467520170184554,0.0063594803037517736,0.00010817392353796034
71,137.98771890004477,0.0702957312266032,0.8241117199929291,0.9998674618533704,10000.0,100000.0,"{'C': 10000.0, 'max_iter': 100000.0}",49,0.8307284768211922,0.9998673564133174,0.8155314073681421,1.0,0.8260754115772703,0.9997350291467939,6.3294716123045465,0.018235771564255345,0.0063594803037517736,0.00010817392353796034
72,141.56531270345053,0.05631788571675619,0.8236697896411526,0.9998674618533704,50000.0,500,"{'C': 50000.0, 'max_iter': 500}",55,0.8294039735099339,0.9998673564133174,0.8168566127749802,1.0,0.8247477429633564,0.9997350291467939,10.099221031261616,0.018883243819214753,0.005180510470740591,0.00010817392353796034
73,140.95431232452393,0.05625144640604655,0.8236697896411526,0.9998674618533704,50000.0,1000.0,"{'C': 50000.0, 'max_iter': 1000.0}",55,0.8294039735099339,0.9998673564133174,0.8168566127749802,1.0,0.8247477429633564,0.9997350291467939,10.211034451264341,0.01804875958435744,0.005180510470740591,0.00010817392353796034
74,141.63941407203674,0.04308708508809408,0.8236697896411526,0.9998674618533704,50000.0,5000.0,"{'C': 50000.0, 'max_iter': 5000.0}",55,0.8294039735099339,0.9998673564133174,0.8168566127749802,1.0,0.8247477429633564,0.9997350291467939,10.20014531463835,0.0002455736312410281,0.005180510470740591,0.00010817392353796034
75,141.15632899602255,0.05609854062398275,0.8236697896411526,0.9998674618533704,50000.0,10000.0,"{'C': 50000.0, 'max_iter': 10000.0}",55,0.8294039735099339,0.9998673564133174,0.8168566127749802,1.0,0.8247477429633564,0.9997350291467939,9.578881904638111,0.018077880425340503,0.005180510470740591,0.00010817392353796034
76,140.79725551605225,0.052323102951049805,0.8236697896411526,0.9998674618533704,50000.0,50000.0,"{'C': 50000.0, 'max_iter': 50000.0}",55,0.8294039735099339,0.9998673564133174,0.8168566127749802,1.0,0.8247477429633564,0.9997350291467939,10.063392828462685,0.008676195027728154,0.005180510470740591,0.00010817392353796034
77,141.4238224029541,0.0564728577931722,0.8236697896411526,0.9998674618533704,50000.0,100000.0,"{'C': 50000.0, 'max_iter': 100000.0}",55,0.8294039735099339,0.9998673564133174,0.8168566127749802,1.0,0.8247477429633564,0.9997350291467939,10.070870685906508,0.020027475591420974,0.005180510470740591,0.00010817392353796034
78,143.30178952217102,0.057212114334106445,0.8236697896411526,0.9998674618533704,100000.0,500,"{'C': 100000.0, 'max_iter': 500}",55,0.8286092715231788,0.9998673564133174,0.8150013252054068,1.0,0.8274030801911842,0.9997350291467939,13.479093734029918,0.019733451303446604,0.006151298893455107,0.00010817392353796034
79,142.68285504976907,0.06307490666707356,0.8236697896411526,0.9998674618533704,100000.0,1000.0,"{'C': 100000.0, 'max_iter': 1000.0}",55,0.8286092715231788,0.9998673564133174,0.8150013252054068,1.0,0.8274030801911842,0.9997350291467939,13.544890582122873,0.018030470422708538,0.006151298893455107,0.00010817392353796034
80,143.11580952008566,0.056095123291015625,0.8236697896411526,0.9998674618533704,100000.0,5000.0,"{'C': 100000.0, 'max_iter': 5000.0}",55,0.8286092715231788,0.9998673564133174,0.8150013252054068,1.0,0.8274030801911842,0.9997350291467939,13.750456131242837,0.0187252453642273,0.006151298893455107,0.00010817392353796034
81,142.19802077611288,0.059950828552246094,0.8236697896411526,0.9998674618533704,100000.0,10000.0,"{'C': 100000.0, 'max_iter': 10000.0}",55,0.8286092715231788,0.9998673564133174,0.8150013252054068,1.0,0.8274030801911842,0.9997350291467939,14.253858348311022,0.02073487397887034,0.006151298893455107,0.00010817392353796034
82,126.71064082781474,0.042182207107543945,0.8236697896411526,0.9998674618533704,100000.0,50000.0,"{'C': 100000.0, 'max_iter': 50000.0}",55,0.8286092715231788,0.9998673564133174,0.8150013252054068,1.0,0.8274030801911842,0.9997350291467939,15.847053349415278,0.002304823047923147,0.006151298893455107,0.00010817392353796034
83,96.072159131368,0.03258681297302246,0.8236697896411526,0.9998674618533704,100000.0,100000.0,"{'C': 100000.0, 'max_iter': 100000.0}",55,0.8286092715231788,0.9998673564133174,0.8150013252054068,1.0,0.8274030801911842,0.9997350291467939,12.95509880966421,0.00817567924264787,0.006151298893455107,0.00010817392353796034
